y,Sb
9.75,0.002
9.25,0.002
8.75,0.246573
8.25,0.721472
7.75,0.927769
7.25,0.884226
6.75,0.823003
6.25,0.700768
5.75,0.549786
5.25,0.429294
4.75,0.287937
4.25,0.116412
3.75,0.0191511
3.25,0.00204762
2.75,0.002
2.25,0.002
1.75,0.002
1.25,0.002
0.75,0.002
0.25,0.002
